Date-Time (UTC),drifter ID,Latitude,Longitude
2018/09/20 14:00:00,RockBLOCK_14435_201809200000,82.2075195312,19.3320617676
2018/09/20 14:00:00,RockBLOCK_14435_201809201200,82.1971664429,18.9315567017
2018/09/20 14:00:00,RockBLOCK_14437_201809200000,82.2937698364,19.1117782593
2018/09/20 14:00:00,RockBLOCK_14437_201809201200,82.2953338623,18.8572368622
2018/09/20 15:00:00,RockBLOCK_14438_201809200000,82.1178970337,19.7343597412
2018/09/20 15:00:00,RockBLOCK_14438_201809201200,82.0856170654,19.4043273926
2018/09/20 15:00:00,RockBLOCK_14432_201809200000,82.3923339844,19.0869808197
2018/09/20 15:00:00,RockBLOCK_14432_201809201200,82.3914718628,18.8783969879
2018/09/20 15:00:00,RockBLOCK_14435_201809200000,82.2057800293,19.3059597015
2018/09/20 15:00:00,RockBLOCK_14435_201809201200,82.1953506470,18.9030284882
2018/09/20 15:00:00,RockBLOCK_14437_201809200000,82.2920989990,19.0862045288
2018/09/20 15:00:00,RockBLOCK_14437_201809201200,82.2935409546,18.8293552399
2018/09/20 16:00:00,RockBLOCK_14438_201809200000,82.1188964844,19.6987533569
2018/09/20 16:00:00,RockBLOCK_14438_201809201200,82.0867767334,19.3672332764
2018/09/20 16:00:00,RockBLOCK_14432_201809200000,82.3911056519,19.0618000031
2018/09/20 16:00:00,RockBLOCK_14432_201809201200,82.3901977539,18.8516864777
2018/09/20 16:00:00,RockBLOCK_14435_201809200000,82.2042617798,19.2761211395
2018/09/20 16:00:00,RockBLOCK_14435_201809201200,82.1938018799,18.8700866699
2018/09/20 16:00:00,RockBLOCK_14437_201809200000,82.2907028198,19.0579204559
2018/09/20 16:00:00,RockBLOCK_14437_201809201200,82.2920303345,18.7983608246
2018/09/20 17:00:00,RockBLOCK_14438_201809200000,82.1202697754,19.6604022980
2018/09/20 17:00:00,RockBLOCK_14438_201809201200,82.0885086060,19.3271312714
2018/09/20 17:00:00,RockBLOCK_14432_201809200000,82.3901062012,19.0353374481
2018/09/20 17:00:00,RockBLOCK_14432_201809201200,82.3891830444,18.8242092133
2018/09/20 17:00:00,RockBLOCK_14435_201809200000,82.2030639648,19.2445945740
2018/09/20 17:00:00,RockBLOCK_14435_201809201200,82.1925506592,18.8354034424
2018/09/20 17:00:00,RockBLOCK_14437_201809200000,82.2895812988,19.0285682678
2018/09/20 17:00:00,RockBLOCK_14437_201809201200,82.2907943726,18.7667198181
2018/09/20 18:00:00,RockBLOCK_14438_201809200000,82.1221694946,19.6232051849
2018/09/20 18:00:00,RockBLOCK_14438_201809201200,82.0909194946,19.2887306213
2018/09/20 18:00:00,RockBLOCK_14432_201809200000,82.3893508911,19.0098114014
2018/09/20 18:00:00,RockBLOCK_14432_201809201200,82.3884277344,18.7983131409
2018/09/20 18:00:00,RockBLOCK_14435_201809200000,82.2022323608,19.2143192291
2018/09/20 18:00:00,RockBLOCK_14435_201809201200,82.1916580200,18.8025093079
2018/09/20 18:00:00,RockBLOCK_14437_201809200000,82.2887420654,19.0007801056
2018/09/20 18:00:00,RockBLOCK_14437_201809201200,82.2898788452,18.7375659943
2018/09/20 19:00:00,RockBLOCK_14438_201809200000,82.1244506836,19.5900402069
2018/09/20 19:00:00,RockBLOCK_14438_201809201200,82.0938415527,19.2551879883
2018/09/20 19:00:00,RockBLOCK_14432_201809200000,82.3888473511,18.9882240295
2018/09/20 19:00:00,RockBLOCK_14432_201809201200,82.3879623413,18.7766838074
2018/09/20 19:00:00,RockBLOCK_14435_201809200000,82.2017211914,19.1880702972
2018/09/20 19:00:00,RockBLOCK_14435_201809201200,82.1911468506,18.7742996216
2018/09/20 19:00:00,RockBLOCK_14437_201809200000,82.2881927490,18.9772796631
2018/09/20 19:00:00,RockBLOCK_14437_201809201200,82.2893218994,18.7134819031
2018/09/20 20:00:00,RockBLOCK_14438_201809200000,82.1268310547,19.5627231598
2018/09/20 20:00:00,RockBLOCK_14438_201809201200,82.0969543457,19.2282543182
2018/09/20 20:00:00,RockBLOCK_14432_201809200000,82.3885574341,18.9716472626
2018/09/20 20:00:00,RockBLOCK_14432_201809201200,82.3877182007,18.7601470947
2018/09/20 20:00:00,RockBLOCK_14435_201809200000,82.2014541626,19.1674194336
2018/09/20 20:00:00,RockBLOCK_14435_201809201200,82.1909179688,18.7521591187
2018/09/20 20:00:00,RockBLOCK_14437_201809200000,82.2878799438,18.9591846466
2018/09/20 20:00:00,RockBLOCK_14437_201809201200,82.2890472412,18.6952800751
2018/09/20 21:00:00,RockBLOCK_14438_201809200000,82.1290893555,19.5419197083
2018/09/20 21:00:00,RockBLOCK_14438_201809201200,82.0999526978,19.2087173462
2018/09/20 21:00:00,RockBLOCK_14432_201809200000,82.3884353638,18.9596023560
2018/09/20 21:00:00,RockBLOCK_14432_201809201200,82.3876495361,18.7482433319
2018/09/20 21:00:00,RockBLOCK_14435_201809200000,82.2013473511,19.1522674561
2018/09/20 21:00:00,RockBLOCK_14435_201809201200,82.1908721924,18.7361698151
2018/09/20 21:00:00,RockBLOCK_14437_201809200000,82.2877502441,18.9460639954
2018/09/20 21:00:00,RockBLOCK_14437_201809201200,82.2889709473,18.6825809479
2018/09/20 22:00:00,RockBLOCK_14438_201809200000,82.1310729980,19.5273437500
2018/09/20 22:00:00,RockBLOCK_14438_201809201200,82.1026153564,19.1962718964
2018/09/20 22:00:00,RockBLOCK_14432_201809200000,82.3884963989,18.9516620636
2018/09/20 22:00:00,RockBLOCK_14432_201809201200,82.3877563477,18.7406311035
2018/09/20 22:00:00,RockBLOCK_14435_201809200000,82.2012863159,19.1422538757
2018/09/20 22:00:00,RockBLOCK_14435_201809201200,82.1908569336,18.7260665894
2018/09/20 22:00:00,RockBLOCK_14437_201809200000,82.2877655029,18.9375076294
