Date-Time (UTC),drifter ID,Latitude,Longitude
2018/09/22 18:00:00,RockBLOCK_14438_201809201200,81.9619827271,16.6952495575
2018/09/22 18:00:00,RockBLOCK_14438_201809210000,81.9527969360,16.5807285309
2018/09/22 18:00:00,RockBLOCK_14438_201809211200,81.9447631836,16.7235298157
2018/09/22 18:00:00,RockBLOCK_14438_201809220000,81.9719696045,16.8541030884
2018/09/22 18:00:00,RockBLOCK_14438_201809221200,82.0034484863,17.1898422241
2018/09/22 18:00:00,RockBLOCK_14432_201809200000,82.3249893188,17.4438323975
2018/09/22 18:00:00,RockBLOCK_14432_201809201200,82.3413238525,17.3758964539
2018/09/22 18:00:00,RockBLOCK_14432_201809210000,82.3512573242,17.3221416473
2018/09/22 18:00:00,RockBLOCK_14432_201809211200,82.3313980103,17.3955173492
2018/09/22 18:00:00,RockBLOCK_14432_201809220000,82.3089752197,17.2114105225
2018/09/22 18:00:00,RockBLOCK_14432_201809221200,82.3026962280,17.1206741333
2018/09/22 18:00:00,RockBLOCK_14435_201809200000,82.1225662231,17.2893104553
2018/09/22 18:00:00,RockBLOCK_14435_201809201200,82.1350784302,17.1272468567
2018/09/22 18:00:00,RockBLOCK_14435_201809210000,82.1523666382,17.1351242065
2018/09/22 18:00:00,RockBLOCK_14435_201809211200,82.1281661987,16.6629867554
2018/09/22 18:00:00,RockBLOCK_14435_201809220000,82.1474685669,16.2911205292
2018/09/22 18:00:00,RockBLOCK_14435_201809221200,82.1628799438,15.9557895660
2018/09/22 18:00:00,RockBLOCK_14437_201809200000,82.2268295288,17.4194145203
2018/09/22 18:00:00,RockBLOCK_14437_201809201200,82.2446670532,17.3189010620
2018/09/22 18:00:00,RockBLOCK_14437_201809210000,82.2516860962,17.2483978271
2018/09/22 18:00:00,RockBLOCK_14437_201809211200,82.2235183716,17.2454624176
2018/09/22 18:00:00,RockBLOCK_14437_201809220000,82.2048873901,16.9820041656
2018/09/22 18:00:00,RockBLOCK_14437_201809221200,82.2094116211,16.5313682556
2018/09/22 19:00:00,RockBLOCK_14438_201809200000,81.9376754761,16.6681938171
2018/09/22 19:00:00,RockBLOCK_14438_201809201200,81.9609985352,16.6320476532
2018/09/22 19:00:00,RockBLOCK_14438_201809210000,81.9518737793,16.5186557770
